,id_resol,año,cargos,códigos,Empresa denunciada,Multas,Medidas correctivas,dec_fav_denunciante,cargos limpio
264,1976-2006/SPC-INDECOPI,2006,"celebró un contrato de
transporte de encomienda con la denunciada, por el cual remitió desde Lima
a Moyobamba un paquete conteniendo cuerdas de guitarra. Asimismo, refirió
que dicha encomienda nunca llegó al lugar de destino y, pese a los diversos
reclamos presentados, la empresa denunciada se ha negado a asumir la
responsabilidad por la pérdida de dicho paquete.
En tal sentido, el denunciante solicitó a la Comisión que, en calidad de
medida correctiva, ordene a Móvil Tours el reembolso del valor de las
cuerdas de guitarra que contenía el paquete extraviado, las cuales
ascendían a S/. 772,001

; así como el pago de las costas y costos del
procedimiento. Finalmente, el señor Linares solicitó a la Comisión que
ordene a la denunciada la entrega de S/. 700,00 por los gastos efectuados
con el objeto de presentar su reclamo y una indemnización de S/. 1 500,00.",ser2,MÓVIL TOURS S.A.,"0,5 UIT Pago de costas y costos",S/.150.00,1,celebró contrato transporte encomienda denunciada remitió lima moyobamba paquete conteniendo cuerdas guitarra asimismo refirió dicha encomienda nunca llegó lugar destino pese diversos reclamos presentados empresa denunciada negado asumir responsabilidad pérdida dicho paquete tal denunciante solicitó comisión calidad medida correctiva ordene móvil tours reembolso valor cuerdas guitarra contenía paquete extraviado cuales ascendían s 772 001 así pago costas costos procedimiento finalmente señor linares solicitó comisión ordene denunciada entrega s 700 00 gastos efectuados objeto presentar reclamo indemnización s 1 500 00
265,1992-2006/SPC-INDECOPI,2006,"denunció a Transportes Diferencial por
infracción a lo establecido en el artículo 8o de la Ley de Protección al
Consumidor. El denunciante manifestó que el 11 de marzo de 2006 realizó
un viaje desde la ciudad de Lima a la ciudad de Cajamarca, en un ómnibus
de la empresa denunciada, la cual extravió su equipaje. Adicionalmente,
indicó que éste contenía: una computadora, una impresora y un televisor
valorizados en S/. 2 200,00.",ser2,Empresa de Transportes Diferencial Asociados S.A. (Transportes Diferencial),1 UIT Pago de costas y costos,"US$365,44",1,denunció transportes diferencial infracción establecido artículo 8o ley protección consumidor denunciante manifestó 11 marzo 2006 realizó viaje ciudad lima ciudad cajamarca ómnibus empresa denunciada extravió equipaje adicionalmente indicó éste contenía computadora impresora televisor valorizados s 2 200 00
266,1995-2006/SPC-INDECOPI,2006,"denunció a Turismo Dias por
infracción a lo establecido en el artículo 8o de la Ley de Protección al
Consumidor. El denunciante manifestó que el 14 de febrero de 2006 realizó
un viaje desde la ciudad de Lima a la ciudad de Cajamarca, en un ómnibus
de la empresa denunciada, la cual extravió su equipaje. Adicionalmente,
indicó que éste contenía: un fardo, el cual consistía en material textil
valorizado en S/. 10 800,001",ser2,Empresa de Transportes Turismo Directo Asegurado S.A.C.,1 UIT,"US$487,45",1,denunció turismo dias infracción establecido artículo 8o ley protección consumidor denunciante manifestó 14 febrero 2006 realizó viaje ciudad lima ciudad cajamarca ómnibus empresa denunciada extravió equipaje adicionalmente indicó éste contenía fardo consistía material textil valorizado s 10 800 001
267,1996-2006/SPC-INDECOPI,2006,"denunció a Turismo Días ante
la Comisión por infracción a lo establecido en el artículo 8 de la Ley de
Protección al Consumidor. El señor Ranilla manifestó realizó un viaje junto con su esposa de la ciudad de Chiclayo a la
ciudad de Cajamarca, en un ómnibus de la empresa denunciada,
extraviándose una (1) de sus tres (3) piezas de equipaje, la cual contenía
bienes cuyo valor ascendían a la suma de S/. 1 438,60.",ser2,Turismo Dias S.A. (Turismo Dias),"0,7 UIT Pago de costas y costos","S/.1,438.60",1,denunció turismo días comisión infracción establecido artículo 8 ley protección consumidor señor ranilla manifestó realizó viaje junto esposa ciudad chiclayo ciudad cajamarca ómnibus empresa denunciada extraviándose 1 tres 3 piezas equipaje contenía bienes cuyo valor ascendían suma s 1 438 60
268,2201-2006/SPC-INDECOPI,2006,"denuncia en contra de
Romelí, ante la Comisión de Protección al Consumidor del Indecopi - Lima por
infracción a la Ley de Protección al Consumidor.
En su denuncia el señor Calderón señaló que se apersonó
a las oficinas de Romelí, con la finalidad de recoger unas encomiendas que le
habían sido enviadas desde la ciudad de Juliaca. Sin embargo, se le comunicó que
éstas habían sido recogidas por otra persona.",ser12,Empresa Romelí S.A.C. (Romelí),1 UIT Pago de costas y costos,"S/.6,540",1,denuncia romelí comisión protección consumidor indecopi - lima infracción ley protección consumidor denuncia señor calderón señaló apersonó oficinas romelí finalidad recoger unas encomiendas sido enviadas ciudad juliaca embargo comunicó éstas sido recogidas persona
269,0162-2010/SPC-INDECOPI,2010,"señaló en su denuncia que contrató con la empresa
denunciada el servicio de transporte interprovincial de pasajeros para la ruta
Arequipa – Puno, en el servicio programado para el 22 de setiembre de
2007 a las 11h00; sin embargo, pese a que en la ciudad de origen entregó
su equipaje para que fuera transportado en la bodega del ómnibus –
recibiendo a cambio el ticket No 2855– en la ciudad de destino Julsa no le
devolvió su equipaje. Asimismo, precisó que la empresa denunciada no
solucionó la pérdida del equipaje no obstante que él lo solicitó verbalmente
y con Carta Notarial del 31 de octubre de 2007.","ser2,ser7",JULSA ÁNGELES TOURS S.A.C.,3 UIT Pago de costas y costos,Las ordenadas,1,señaló denuncia contrató empresa denunciada servicio transporte interprovincial pasajeros ruta arequipa puno servicio programado 22 setiembre 2007 11h00 embargo pese ciudad origen entregó equipaje transportado bodega ómnibus recibiendo cambio ticket 2855 ciudad destino julsa devolvió equipaje asimismo precisó empresa denunciada solucionó pérdida equipaje obstante solicitó verbalmente carta notarial 31 octubre 2007
270,0206-2010/SPC-INDECOPI,2010,"En su
denuncia, señaló que el 14 de octubre de 2008, contrató los servicios de la
denunciada por la suma de S/. 18,00 para enviar desde Trujillo a la ciudad de
Lima un equipo celular marca LG modelo KF510 con accesorios (chip,
cargador y batería), que había adquirido el día anterior en la ciudad de
Trujillo. Precisó que la encomienda tenía como destinatario a su hijo, el cual debía recoger la misma en las oficinas de la denunciada en la Avenida Javier
Prado, Lima. Sin embargo, cuando su hijo se apersonó a dichas oficinas, se
le informó que la encomienda había sido extraviada, por lo que interpuso un
reclamo ante la empresa el 17 de octubre de 2008, sin que se le haya dado
una solución a su reclamo.",ser2,TRANSPORTES CRUZ DEL SUR S.A.C.,5 UIT Pago de costas y costos,S/.849.00,1,denuncia señaló 14 octubre 2008 contrató servicios denunciada suma s 18 00 enviar trujillo ciudad lima equipo celular marca lg modelo kf510 accesorios chip cargador batería adquirido día anterior ciudad trujillo precisó encomienda destinatario hijo debía recoger misma oficinas denunciada avenida javier prado lima embargo hijo apersonó dichas oficinas informó encomienda sido extraviada interpuso reclamo empresa 17 octubre 2008 dado solución reclamo
271,0416-2010/SPC-INDECOPI,2010,"(i) El 5 de setiembre de 2008 contrató los servicios de la denunciada por la
suma de S/. 120,00 para enviar desde Cajamarca a Lima una tarima y un
colchón de dos plazas (marca Paraíso, modelo Su Majestad Super
Ortopédico) debidamente embalados.
(ii) Al momento de recoger la carga en Lima, se percató que el colchón se
encontraba mojado y manchado de aceite al haberse transportado una compresora en la parte superior de dicho bien, por lo que el colchón
quedó inservible.
",ser2,TRANSPORTES EL PINO S.A.C.,2 UIT Pago de costas y costos,S/.869.00,1,i 5 setiembre 2008 contrató servicios denunciada suma s 120 00 enviar cajamarca lima tarima colchón dos plazas marca paraíso modelo majestad super ortopédico debidamente embalados ii momento recoger carga lima percató colchón encontraba mojado manchado aceite haberse transportado compresora parte superior dicho bien colchón quedó inservible
272,0491-2010/SPC-INDECOPI,2010,"El 26 de julio de 2008, remitió a través de Turismo Civa una
encomienda, de Tacna a Jaén, a nombre de la señora Rosa María
Villegas. La encomienda en mención contenía ropa y un celular marca
Siemens CF-752
en Jaén, la destinataria únicamente recibió la ropa, por lo que ni
bien se percató de tal hecho regresó a la agencia de Turismo Civa y
comunicó lo ocurrido a su administrador, quien no admitió
responsabilidad alguna y, por el contrario, le indicó que debía presentar
su reclamo en Tacna.
(iii) El 29 de julio de 2008, el señor Sisneguez presentó directamente su
reclamo en Tacna, pero la empresa le reiteró su falta de responsabilidad","ser2,ser7",TURISMO CIVA S.A.C.,0,0,0,26 julio 2008 remitió través turismo civa encomienda tacna jaén nombre señora rosa maría villegas encomienda mención contenía ropa celular marca siemens cf-752 jaén destinataria únicamente recibió ropa bien percató tal hecho regresó agencia turismo civa comunicó ocurrido administrador admitió responsabilidad alguna contrario indicó debía presentar reclamo tacna iii 29 julio 2008 señor sisneguez presentó directamente reclamo tacna empresa reiteró falta responsabilidad
273,0634-2010/SPC-INDECOPI,2010,"El señor Aspillaga señaló que adquirió de la
denunciada un pasaje para viajar de Junín a Lima el 26 de setiembre de
2008, fecha en la cual entregó su equipaje para que sea trasladado en la
bodega del ómnibus a cargo del servicio; sin embargo, cuando llegó a su
destino, la denunciada no le devolvió su equipaje. Por tal motivo, solicitó que
se le devuelva el valor del contenido de su equipaje ascendente a
S/. 1 700,00.",ser2,Empresa de Transporte Junín S.R.L.,3 UIT Pago de costas y costos,S/.180.00,1,señor aspillaga señaló adquirió denunciada pasaje viajar junín lima 26 setiembre 2008 fecha entregó equipaje trasladado bodega ómnibus cargo servicio embargo llegó destino denunciada devolvió equipaje tal motivo solicitó devuelva valor contenido equipaje ascendente s 1 700 00
274,0689-2010/SPC-INDECOPI,2010,"denuncia, señaló que el 10 de febrero de
2009, contrató los servicios de la denunciada por la suma de S/. 10,00 para
enviar desde Cusco a la ciudad de Lima artesanías valorizadas en
S/. 1 200,00. Precisó que la encomienda tenía como destinatario al señor
Jesús Rodríguez Acurio, el cual debía recoger la encomienda en las oficinas
de la denunciada en la ciudad de Lima. Sin embargo, cuando el señor Canny
se apersonó a las oficinas de Molina Unión en la ciudad de Cusco, el
personal de la empresa le informó que la encomienda por error de rotulado
fue remitido a la ciudad de Andahuaylas; sin embargo, no se le dio una
solución a su reclamo.","ser2,ser7",EXPRESO MOLINA UNIÓN E.I.R.L.,"1,5 UIT Pago de costas y costos Devolver la encomienda",0,1,denuncia señaló 10 febrero 2009 contrató servicios denunciada suma s 10 00 enviar cusco ciudad lima artesanías valorizadas s 1 200 00 precisó encomienda destinatario señor jesús rodríguez acurio debía recoger encomienda oficinas denunciada ciudad lima embargo señor canny apersonó oficinas molina unión ciudad cusco personal empresa informó encomienda error rotulado remitido ciudad andahuaylas embargo dio solución reclamo
275,0864-2010/SPC-INDECOPI,2010,"El 31 de julio de 2008 contrató los servicios de la denunciada por la suma
de S/. 320,00 para el traslado de enseres domésticos por motivo de
mudanza desde Lima hasta la ciudad de Tumbes, siendo que, a la guía
de remisión del servicio, se anexó el permiso para el traslado de dichos
enseres otorgado por la Comisaría de Apolo de Lima, los cuales se
encontraban en nueve cajas embaladas. Al momento de recoger los enseres en la ciudad de Tumbes, se percató
que las cajas materia del servicio habían sido violentadas, luego de lo
cual la administradora de Terracargo, señora Karla Terranova, le indicó
que la empresa asumiría la totalidad de los artículos faltantes (un horno
microondas, una licuadora, una plancha y una olla arrocera) pues había
ocurrido un robo en su local. Como prueba de ello, le hicieron entrega de
un documento en el que se comprometieron a solucionar el problema en
quince días, no obstante lo cual, paralelamente decidió presentar una
denuncia policial en la Comisaría Andrés Araujo Huamán de Tumbes por
tales hechos.","ser2,ser7",TERRACARGO S.A.C.,1 UIT,"S/.2,000.00",1,31 julio 2008 contrató servicios denunciada suma s 320 00 traslado enseres domésticos motivo mudanza lima ciudad tumbes siendo guía remisión servicio anexó permiso traslado dichos enseres otorgado comisaría apolo lima cuales encontraban nueve cajas embaladas momento recoger enseres ciudad tumbes percató cajas materia servicio sido violentadas luego administradora terracargo señora karla terranova indicó empresa asumiría totalidad artículos faltantes horno microondas licuadora plancha olla arrocera pues ocurrido robo local prueba ello hicieron entrega documento comprometieron solucionar problema quince días obstante paralelamente decidió presentar denuncia policial comisaría andrés araujo huamán tumbes tales hechos
